,SP,Hectar,D2021,D2023,D2025,D2027,D2029,D2031,D2033,D2035,D2037,D2039,D2041,D2043,D2045,D2047,D2049,D2051,D2053,D2055,SP_Name
717,234,1,23.667766965919284,26.053576264768285,27.766923010542367,28.742746577562915,29.191844579627528,29.380414941854916,29.45033413927525,29.47555599694996,29.484031048590268,29.486939669896245,29.487881551685355,29.488202877793796,29.488304992896342,29.48834018992771,29.48835117072041,29.488355029736827,29.488356204058725,29.488356628934415,PALAMA
718,234,1,2.7992567750433253,6.081733769808743,8.882664440333112,10.774929542054373,12.301595997703501,14.117867424547185,16.434296785527547,19.217544685050523,22.251475430310318,25.05956667954188,27.152413671663595,28.412807304226778,29.046752305626143,29.321864212141048,29.429154447614007,29.468039068957076,29.481527231746366,29.486084459870984,PALAMA
719,234,1,29.891132171595505,29.567240268235107,29.628394340341032,29.52797348766304,29.501774965163087,29.498800430886654,29.49228878345258,29.48964031829527,29.48917021917141,29.48871613865189,29.488480774860243,29.48842282589876,29.488388304047085,29.488368547920963,29.488362383144903,29.488359530752422,29.48835790334223,29.488357302920733,PALAMA
720,234,1,26.300762687465024,27.71035887482468,28.74140073289838,29.18316281839956,29.379833766054553,29.449077107192714,29.47552199060686,29.48386258155247,29.486945282151975,29.487858984556404,29.48820509916984,29.48830189150716,29.488340688300504,29.4883507320098,29.488355124370994,29.488356140386088,29.488356645583757,29.488356744230213,PALAMA
721,235,1,29.383051722662366,29.413373218433378,29.47548003346874,29.477798986545835,29.486173688447614,29.485994016579415,29.487101198445746,29.487032028037355,29.487165324537344,29.487155973506738,29.487168698354576,29.487167339520692,29.487168301646236,29.48716816131512,29.48716818500466,29.48716817137238,29.48716816331459,29.48716816192047,PAR1OB
722,235,0,3.2243726180857664,6.318548693225779,9.382248757236937,11.81102605691316,13.971700377340955,16.49841093561223,19.536955810900153,22.745495771938437,25.56038329804305,27.54718695894871,28.68197732107868,29.221416856576226,29.44170375683782,29.52205625668575,29.549050883217355,29.55763372650251,29.560257547844678,29.561040365975604,PAR1OB
723,236,0,18.258306393358566,21.68624958540384,24.62209441109677,26.932608859055037,28.355786445438415,29.07433719836535,29.3839410890877,29.501017557026984,29.54154314744072,29.554648521269833,29.55872463434401,29.55994876849846,29.56031165955623,29.560416793071365,29.56044731813244,29.56045598215114,29.560458480754686,29.560459178902978,PARKSP
724,236,1,3.201216561452412,6.054807088503743,8.622246275388903,10.464465427163383,11.976893534676215,13.727646522668252,15.946054986574588,18.642153003947776,21.652206334361445,24.54502974983544,26.800029196137466,28.215093152435898,28.95218585888878,29.281250740088186,29.41225097024997,29.46043927121098,29.47731801521809,29.483062634647634,PARKSP
725,237,0,27.015971072516777,28.19701234039088,29.039333397262183,29.355396597093275,29.494674438800576,29.53707370957139,29.553199372411513,29.557387512503098,29.55897312617053,29.559323649894903,29.559471488153466,29.5594970989366,29.559510992397005,29.559512485211034,29.55951385464963,29.55951388484631,29.559514030101184,29.559514019226437,PAROVA
726,237,0,17.923932236790506,21.325930267375842,24.30350510250865,26.71167428266984,28.23166749977847,29.015661311287268,29.359694050518694,29.49159787214144,29.53774716160273,29.552788253924845,29.557496443612028,29.558917432240094,29.55934068495616,29.55946378551103,29.559499682992307,29.559509907824754,29.559512869710325,29.559513700045695,PAROVA
727,237,0,20.90287995438952,24.142238160882016,26.52992851614242,28.136835151916493,28.969310880882006,29.34140792463969,29.484782286370024,29.535526758693134,29.552058870939206,29.55728194731868,29.55884992622937,29.55932211290934,29.559457903545653,29.559498170855836,29.559509404591168,29.559512752595005,29.5595136566207,29.559513932933505,PAROVA
728,237,0,29.21719515291233,29.364861027239787,29.517906384541714,29.537246116792925,29.555984188637588,29.557200575746293,29.559305262296444,29.559273825797277,29.559511000674817,29.559490389510575,29.559515293255565,29.559513033448326,29.55951449239056,29.559514128605123,29.559514106327807,29.559514075465366,29.55951404672699,29.559514040967766,PAROVA
729,237,1,28.650408203549794,28.959107380559008,29.341260225269657,29.41154708976632,29.467672535535762,29.475689837187357,29.48296076616508,29.483610444316994,29.48453598440832,29.484561851627415,29.48468221051712,29.48467764502648,29.4846934599721,29.484692482578147,29.48469426359508,29.48469411924829,29.484694283828013,29.48469426544601,PAROVA
730,237,1,29.221641463298347,29.311589298216212,29.450131668474132,29.462216955395792,29.481237014155266,29.481903080951845,29.484414054345297,29.48434398863698,29.48467534764127,29.48465466090125,29.484693654206072,29.484690760629515,29.484694451037285,29.484694050558886,29.484694318603456,29.484694276755086,29.484694281634205,29.484694277713164,PAROVA
731,238,0,19.348513793261382,22.7723560195503,25.50742112051932,27.511593817087487,28.660567576958197,29.209322188372877,29.434928897965385,29.517657044443695,29.54564499239831,29.55459434403761,29.55735278092242,29.55818098772814,29.558425740953666,29.558497106236565,29.558517788826055,29.558523731350505,29.558525438066933,29.558525924352566,PAYELU
732,238,0,3.2733170148164916,6.359265868367899,9.419773702858404,11.850060800402197,14.017762430641644,16.551965373742505,19.5915523942,22.790293810681014,25.58781828433449,27.55888072795718,28.684356902234917,29.219791920802184,29.438883329933553,29.51904740610829,29.546092369244978,29.554735997369498,29.557394893402495,29.558193794123056,PAYELU
733,238,0,19.814076572786256,23.20205541546723,25.837930213738083,27.71961860026711,28.765789001667834,29.254969356253685,29.452182037582563,29.52366075301644,29.54758542238473,29.5552024279765,29.55753526112589,29.558235695371515,29.558441547610485,29.558501772983206,29.558519103346264,29.558524120202726,29.5585255448244,29.558525956503363,PAYELU
734,238,0,18.011849843427058,21.442236499282004,24.415304536282225,26.783165710968255,28.270737744610432,29.032805573588842,29.36581145068903,29.493073779549576,29.537550059218344,29.552036868275437,29.55657686234107,29.55794826848312,29.55835786532706,29.558477174864613,29.558512106339645,29.558522071274357,29.558524973420297,29.558525787702223,PAYELU
735,238,0,3.6326790206997153,6.877764098323851,9.912637985247414,12.267027105286036,14.463878969185282,17.09833018009907,20.206118923998535,23.37332962524512,26.034862733426273,27.83337852629586,28.822964653559968,29.27910671646042,29.461282071308354,29.526769907398045,29.548595825010047,29.555513644199806,29.557629984978714,29.55826344579571,PAYELU
736,238,0,21.029227367369423,24.254918445610805,26.609012539740103,28.180154661094534,28.988783326883446,29.348511418533345,29.48663808679064,29.535455821098537,29.551348418790543,29.55637429150048,29.55788436061544,29.558340257587318,29.558471578549987,29.55851066473986,29.558521589521497,29.55852486099731,29.55852574585416,29.558526017900437,PAYELU
737,238,0,26.767566543290666,28.113136588985604,28.986092243780654,29.337527874047016,29.485950784608587,29.534012785104046,29.551334171634338,29.55620261831222,29.557895847742977,29.558319799601197,29.558474654945144,29.55850811872441,29.558522163725247,29.558524528217273,29.558525840132006,29.55852597265488,29.55852610257015,29.558526104417666,PAYELU
738,238,0,23.987004552442606,26.45216908672805,28.053197630300133,28.93740171607845,29.32467772681116,29.478900192934464,29.532498839107927,29.55053392872039,29.556075527227136,29.55781291129954,29.558312291836685,29.55846603269152,29.558508068109067,29.558521219735706,29.558524611468556,29.558525729232763,29.558525992339508,29.558526088628604,PAYELU
739,238,1,15.339992501218683,18.05716151444197,20.953640879608628,23.920375409025954,26.355724581654204,27.95448453385999,28.8239844393026,29.225196196938068,29.38908143746342,29.4504156646718,29.47217011942887,29.479630677236848,29.482149142732563,29.482990066795733,29.483270293419455,29.483363220412024,29.483394111401573,29.483404334324973,PAYELU
740,239,0,22.960166741373786,25.754788322963403,27.616731665054,28.72303063609706,29.232671220841883,29.44398342456691,29.51973361704122,29.545727096659693,29.553857021468453,29.55642583392751,29.557173991929638,29.557404501393087,29.557468440010698,29.557488325434015,29.557493560577136,29.557495258378854,29.55749567190013,29.557495818201154,PELLSA
741,240,0,28.886678098241838,28.885211865932533,28.45114456284325,29.316105001258965,29.430358066740276,29.532738541361812,29.54278046583109,29.554654642809556,29.555000189014443,29.556344911382883,29.556271027252507,29.556424476739927,29.556412195650655,29.55642508926207,29.55642323200286,29.556423778647083,29.556423575106802,29.55642348956574,PEN1MO
742,240,1,29.503646122665543,29.08484684260447,29.380553773704072,29.45014495761832,29.47112690961464,29.477519728287724,29.47970651296579,29.480388632188507,29.480630956435803,29.480705114860232,29.480732323379492,29.480740362069806,29.480743440490166,29.48074430397959,29.480744655378803,29.4807447467822,29.48074478736572,29.48074479681904,PEN1MO
743,240,1,16.334511203172188,19.28117614906865,22.249556551403764,25.03938692734682,27.13115532165009,28.391745913271023,29.030842963742046,29.30971090824902,29.419438368269855,29.45949638780519,29.473537759188787,29.47832052151094,29.47993554445071,29.480474527910253,29.48065495776355,29.48071482568701,29.480734853760133,29.480741481337272,PEN1MO
744,240,1,5.5330281456101815,8.711477358493301,10.834481427949939,12.400477425304953,14.217334587027423,16.551255143777073,19.344684368923176,22.36460365948232,25.137862154070984,27.192384849552326,28.42613340830946,29.046426882116975,29.316162344500672,29.42181884405679,29.460354312282984,29.47382754196601,29.478420578233443,29.479968274561443,PEN1MO
745,240,1,19.59271848261677,22.688312999396857,25.33418229410767,27.335818624117888,28.500768343930176,29.0811697752479,29.33003266864043,29.427066889561864,29.462182111072565,29.47446666686172,29.478632018081026,29.480040941269202,29.48050932955987,29.480666710618706,29.48071867753979,29.480736160404874,29.480741906408788,29.480743847543472,PEN1MO
746,241,1,24.769690008658216,26.766100810216486,28.195685481891452,28.937871199052005,29.270207776507753,29.4035925825283,29.452911152073458,29.47035260980732,29.476323082935544,29.478347586257357,29.479024646979582,29.47925196933282,29.479327484590524,29.479352821027817,29.47936121084969,29.479364031411237,29.4793649624103,29.479365276492807,PEN2ST
747,242,1,3.811477234404478,6.617609083416941,9.034226928355409,10.771069906680289,12.312354212683118,14.156368714920472,16.474986463486633,19.248162315403814,22.2629870837446,25.048866964667805,27.12940635033147,28.389010764246883,29.02696862988346,29.306208670342073,29.41618913493982,29.456495734538386,29.47064689303104,29.475490365351327,PERKSP
748,243,1,21.12625025467407,24.053226948834826,26.38211177963506,27.980240947521814,28.825992499590388,29.222197377508984,29.382648183212797,29.443646994286482,29.46516110610086,29.472693354805195,29.475217171112337,29.476082795978645,29.476367560851692,29.47646533419522,29.476497137046987,29.47650815438063,29.47651169246982,29.476512935761047,PIMEGR
749,243,0,29.204875841927034,29.353786305832365,29.50977069698443,29.529744577070634,29.549158643956147,29.550491444583905,29.552711859978466,29.552693808448982,29.552948962940537,29.552927325100406,29.5529556796221,29.552953342161036,29.55295520998956,29.552954807546957,29.552954829472018,29.552954795061922,29.552954765701045,29.55295476081608,PIMEGR
750,243,0,28.81855533968904,29.153099015641853,29.44628394645052,29.50382648412549,29.542220673326657,29.547766308378,29.552089777348,29.552427647151923,29.55290121812234,29.55289994118575,29.552953570136403,29.552948830703144,29.55295492459796,29.55295445062964,29.5529548508704,29.552954763872417,29.5529547702185,29.552954763037192,PIMEGR
751,243,0,19.44929510572953,22.835800106769263,25.537724137877433,27.523898222001577,28.659776100314815,29.204152403318925,29.428656157800376,29.511533928764422,29.53976236634346,29.548883496016188,29.551722704906037,29.55258740731119,29.552846068554683,29.552922860241935,29.55294541155965,29.55295203472292,29.55295396099147,29.552954524670184,PIMEGR
752,243,0,29.204708173872554,29.353765612344016,29.509746751169757,29.529742743856126,29.549155788603134,29.550491427312082,29.55271152890437,29.55269383401412,29.552948942617128,29.552927302086005,29.552955673718177,29.552953339218426,29.552955209578677,29.552954806990833,29.55295482941571,29.552954795005654,29.552954765700065,29.552954760812952,PIMEGR
753,243,0,25.92221194560281,27.613261830711526,28.7206386277486,29.22564229851508,29.438506971734256,29.514391589721363,29.540915633862106,29.549166112381876,29.551839735716847,29.552611076340742,29.552857502166464,29.552924556050414,29.5529465488933,29.552952122558423,29.552954080045076,29.55295452356817,29.552954700885014,29.55295473388049,PIMEGR
754,243,1,20.37858903043424,23.401191520451675,25.89020732904216,27.68358053442632,28.677374168179163,29.157337003795814,29.357325419297478,29.43435960582974,29.461918371164593,29.471577890351313,29.474841747596464,29.475955743088427,29.476325263605023,29.476451041643237,29.476492402523352,29.47650654996212,29.47651116353744,29.476512755599583,PIMEGR
755,243,1,16.839496653190352,19.855106438178996,22.80951094108287,25.490553122781172,27.418819429202287,28.542093076596597,29.09618360926846,29.33317959370504,29.425334033471735,29.45877016567294,29.47048123329797,29.474475788601715,29.475830255270985,29.47628407407838,29.476436878072725,29.476487806285537,29.47650495365718,29.47651065251838,PIMEGR
756,243,1,23.10122616156345,25.63608324045612,27.482128396097202,28.587309027850743,29.113090646805503,29.341155242891453,29.42785259509955,29.459831225123875,29.47077959038103,29.474603413415164,29.475862723330575,29.476299154879765,29.476440261627864,29.476489604873837,29.476505289955078,29.476510871064544,29.47651260618851,29.476513239641225,PIMEGR
